date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:27:43	77517/77517	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:19%20GMT	http://altair_html.tzdthemes.com/ecommerce_product_edit.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/ecommerce_product_edit.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:43	76791/76791	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:19%20GMT	http://altair_html.tzdthemes.com/ecommerce_products_grid.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/ecommerce_products_grid.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:44	64678/64678	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:19%20GMT	http://altair_html.tzdthemes.com/ecommerce_products_list.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/ecommerce_products_list.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:44	61102/61102	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:19%20GMT	http://altair_html.tzdthemes.com/ecommerce_payment.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/ecommerce_payment.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:44	49906/49906	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/plugins_calendar.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_calendar.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:45	57971/57971	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/plugins_charts.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_charts.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:45	51359/51359	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/plugins_charts_echarts.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_charts_echarts.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:45	68117/68117	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/plugins_code_editor.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_code_editor.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:46	51549/51549	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/plugins_context_menu.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_context_menu.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:46	50217/50217	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/plugins_crud_table.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_crud_table.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:46	157475/157475	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/plugins_datatables.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_datatables.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:47	52499/52499	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/plugins_diff.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_diff.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:47	50836/50836	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/plugins_dropzone.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_dropzone.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:48	50018/50018	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/plugins_filemanager.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_filemanager.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:48	61751/61751	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/plugins_gantt_chart.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_gantt_chart.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:48	53325/53325	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/plugins_google_maps.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_google_maps.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:49	57018/57018	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:25%20GMT	http://altair_html.tzdthemes.com/plugins_image_cropper.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_image_cropper.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:49	53844/53844	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:25%20GMT	http://altair_html.tzdthemes.com/plugins_idle_timeout.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_idle_timeout.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:49	50371/50371	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:25%20GMT	http://altair_html.tzdthemes.com/plugins_push_notifications.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_push_notifications.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:49	49661/49661	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:25%20GMT	http://altair_html.tzdthemes.com/plugins_tour.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_tour.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:50	104203/104203	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:25%20GMT	http://altair_html.tzdthemes.com/plugins_tablesorter.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_tablesorter.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:50	60955/60955	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:25%20GMT	http://altair_html.tzdthemes.com/plugins_tree.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_tree.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:51	50631/50631	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:25%20GMT	http://altair_html.tzdthemes.com/plugins_vector_maps.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_vector_maps.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:51	54776/54776	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:25%20GMT	http://altair_html.tzdthemes.com/plugins_xeditable.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/plugins_xeditable.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:51	50505/50505	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:20%20GMT	http://altair_html.tzdthemes.com/page_blank.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_blank.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:52	119465/119465	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:21%20GMT	http://altair_html.tzdthemes.com/page_contact_list.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_contact_list.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:52	120060/120060	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:21%20GMT	http://altair_html.tzdthemes.com/page_contact_list_horizontal.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_contact_list_horizontal.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:53	197003/197003	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:21%20GMT	http://altair_html.tzdthemes.com/page_contact_list_v2.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_contact_list_v2.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:53	73271/73271	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:21%20GMT	http://altair_html.tzdthemes.com/page_forum.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_forum.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:54	66504/66504	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:21%20GMT	http://altair_html.tzdthemes.com/page_forum_single.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_forum_single.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:54	86540/86540	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:21%20GMT	http://altair_html.tzdthemes.com/page_gallery.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_gallery.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:54	74730/74730	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:21%20GMT	http://altair_html.tzdthemes.com/page_gallery_v2.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_gallery_v2.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:55	80193/80193	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:22%20GMT	http://altair_html.tzdthemes.com/page_help.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_help.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:56	83698/83698	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:23%20GMT	http://altair_html.tzdthemes.com/page_mailbox_v2.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_mailbox_v2.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:56	64058/64058	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:23%20GMT	http://altair_html.tzdthemes.com/page_notes.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_notes.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:56	63949/63949	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:23%20GMT	http://altair_html.tzdthemes.com/page_pricing_tables.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_pricing_tables.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:57	62179/62179	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:23%20GMT	http://altair_html.tzdthemes.com/page_pricing_tables_v2.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_pricing_tables_v2.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:57	96681/96681	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:23%20GMT	http://altair_html.tzdthemes.com/page_search_results.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_search_results.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:58	62864/62864	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/page_todo.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_todo.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:58	92656/92656	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:24%20GMT	http://altair_html.tzdthemes.com/page_user_edit.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_user_edit.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:59	50656/50656	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:23%20GMT	http://altair_html.tzdthemes.com/page_quiz.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_quiz.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:59	98138/98138	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:22%20GMT	http://altair_html.tzdthemes.com/page_issues_list.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_issues_list.html	(from http://altair_html.tzdthemes.com/index.html)
09:27:59	59104/59104	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:22%20GMT	http://altair_html.tzdthemes.com/page_issue_details.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_issue_details.html	(from http://altair_html.tzdthemes.com/index.html)
09:28:00	72287/72287	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:21%20GMT	http://altair_html.tzdthemes.com/page_blog_list.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_blog_list.html	(from http://altair_html.tzdthemes.com/index.html)
09:28:00	62096/62096	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:21%20GMT	http://altair_html.tzdthemes.com/page_blog_article.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/page_blog_article.html	(from http://altair_html.tzdthemes.com/index.html)
09:28:00	2525/2525	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:16%20GMT	http://altair_html.tzdthemes.com/error_404.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/error_404.html	(from http://altair_html.tzdthemes.com/index.html)
09:28:00	2589/2589	---MCZ	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2021:57:16%20GMT	http://altair_html.tzdthemes.com/error_500.html	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/error_500.html	(from http://altair_html.tzdthemes.com/index.html)
09:28:01	5476/5476	---M--	200	added ('OK')	image/png	etag:%225b42889a-1564%22	http://altair_html.tzdthemes.com/assets/img/avatars/avatar_11.png	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/img/avatars/avatar_11.png	(from http://altair_html.tzdthemes.com/index.html)
09:28:01	3906/3906	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Aug%202018%2002:28:01%20GMT	http://altair_html.tzdthemes.com/cdn-cgi/l/email-protection	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/cdn-cgi/l/email-protection.html	(from http://altair_html.tzdthemes.com/index.html)
09:28:01	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b61bb6d-4d7%22	http://altair_html.tzdthemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:02	1719/1719	---M--	200	added ('OK')	image/png	etag:%225b42889a-6b7%22	http://altair_html.tzdthemes.com/assets/img/avatars/avatar_01_tn.png	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/img/avatars/avatar_01_tn.png	(from http://altair_html.tzdthemes.com/index.html)
09:28:02	1631/1631	---M--	200	added ('OK')	image/png	etag:%225b42889a-65f%22	http://altair_html.tzdthemes.com/assets/img/avatars/avatar_03_tn.png	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/img/avatars/avatar_03_tn.png	(from http://altair_html.tzdthemes.com/index.html)
09:28:02	1743/1743	---M--	200	added ('OK')	image/png	etag:%225b42889a-6cf%22	http://altair_html.tzdthemes.com/assets/img/avatars/avatar_04_tn.png	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/img/avatars/avatar_04_tn.png	(from http://altair_html.tzdthemes.com/index.html)
09:28:02	1717/1717	---M--	200	added ('OK')	image/png	etag:%225b42889a-6b5%22	http://altair_html.tzdthemes.com/assets/img/avatars/avatar_05_tn.png	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/img/avatars/avatar_05_tn.png	(from http://altair_html.tzdthemes.com/index.html)
09:28:04	12754/12754	---M--	200	added ('OK')	image/jpeg	etag:%225b42889a-31d2%22	http://altair_html.tzdthemes.com/assets/img/gallery/Image16.jpg	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/img/gallery/Image16.jpg	(from http://altair_html.tzdthemes.com/index.html)
09:28:06	38955/38955	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b428897-982b%22	http://altair_html.tzdthemes.com/assets/js/altair_admin_common.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/js/altair_admin_common.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:09	140059/140059	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b428897-2231b%22	http://altair_html.tzdthemes.com/assets/js/uikit_custom.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/js/uikit_custom.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:14	109585/109585	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b2054d2-1ac11%22	http://altair_html.tzdthemes.com/bower_components/metrics-graphics/dist/metricsgraphics.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/metrics-graphics/dist/metricsgraphics.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:17	40214/40214	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258eca4ba-9d16%22	http://altair_html.tzdthemes.com/bower_components/chartist/dist/chartist.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/chartist/dist/chartist.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:18	18452/18452	---MCZ	200	added ('OK')	application/javascript	etag:W/%2258e11b63-4814%22	http://altair_html.tzdthemes.com/bower_components/maplace-js/dist/maplace.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/maplace-js/dist/maplace.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:18	236746/236746	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b255222-39cca%22	http://altair_html.tzdthemes.com/bower_components/d3/d3.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/d3/d3.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:19	3715/3715	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a60a42a-e83%22	http://altair_html.tzdthemes.com/bower_components/peity/jquery.peity.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/peity/jquery.peity.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:19	3950/3950	---MCZ	200	added ('OK')	application/javascript	etag:W/%2257765c3b-f6e%22	http://altair_html.tzdthemes.com/bower_components/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/jquery.easy-pie-chart/dist/jquery.easypiechart.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:19	3815/3815	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a01eb32-ee7%22	http://altair_html.tzdthemes.com/bower_components/countUp.js/dist/countUp.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/countUp.js/dist/countUp.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:20	781/781	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b42889a-30d%22	http://altair_html.tzdthemes.com/assets/js/custom/handlebars_helpers.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/js/custom/handlebars_helpers.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:20	361017/361017	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b428897-58239%22	http://altair_html.tzdthemes.com/assets/js/common.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/js/common.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:21	7893/7893	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b42889a-1ed5%22	http://altair_html.tzdthemes.com/assets/js/pages/dashboard.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/js/pages/dashboard.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:21	23003/23003	---MCZ	200	added ('OK')	application/javascript	etag:W/%225839b45b-59db%22	http://altair_html.tzdthemes.com/bower_components/clndr/clndr.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/clndr/clndr.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:22	75312/75312	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a62919d-12630%22	http://altair_html.tzdthemes.com/bower_components/handlebars/handlebars.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/handlebars/handlebars.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:22	2257/2257	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b42889a-8d1%22	http://altair_html.tzdthemes.com/assets/js/custom/dense.min.js	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/js/custom/dense.min.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:23	100398/100398	---MCZ	200	added ('OK')	text/css	etag:W/%225b3ce6ce-1882e%22	http://altair_html.tzdthemes.com/bower_components/kendo-ui/styles/kendo.material.min.css	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/kendo-ui/styles/kendo.material.min.css	(from http://altair_html.tzdthemes.com/index.html)
09:28:24	100913/100913	---MCZ	200	added ('OK')	text/css	etag:W/%225b3ce6ce-18a31%22	http://altair_html.tzdthemes.com/bower_components/kendo-ui/styles/kendo.materialblack.min.css	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/kendo-ui/styles/kendo.materialblack.min.css	(from http://altair_html.tzdthemes.com/index.html)
09:28:24	190370/190370	---M--	200	added ('OK')	image/jpeg	etag:%225b42889a-2e7a2%22	http://altair_html.tzdthemes.com/assets/img/gallery/Image17.jpg	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/img/gallery/Image17.jpg	(from http://altair_html.tzdthemes.com/index.html)
09:28:28	35266/35266	---MC-	200	added ('OK')	text/javascript	date:Fri,%2018%20May%202018%2001:10:24%20GMT	http://www.google-analytics.com/analytics.js	D:/Clone-Theme/ALTAIR/www.google-analytics.com/analytics.js	(from http://altair_html.tzdthemes.com/index.html)
09:28:31	44720/44720	---M--	200	added ('OK')	application/octet-stream	etag:%2257765c46-aeb0%22	http://altair_html.tzdthemes.com/bower_components/weather-icons/font/weathericons-regular-webfont.woff2	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/weather-icons/font/weathericons-regular-webfont.woff2	(from http://altair_html.tzdthemes.com/bower_components/weather-icons/css/weather-icons.min.css)
09:28:33	99774/99774	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2257765c46-185be%22	http://altair_html.tzdthemes.com/bower_components/weather-icons/font/weathericons-regular-webfont.eot	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/weather-icons/font/weathericons-regular-webfont.eot	(from http://altair_html.tzdthemes.com/bower_components/weather-icons/css/weather-icons.min.css)
09:28:34	99774/99774	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2257765c46-185be%22	http://altair_html.tzdthemes.com/bower_components/weather-icons/font/weathericons-regular-webfont.eot?	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/weather-icons/font/weathericons-regular-webfontd41d.eot	(from http://altair_html.tzdthemes.com/bower_components/weather-icons/css/weather-icons.min.css)
09:28:36	184969/184969	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2257765c46-2d289%22	http://altair_html.tzdthemes.com/bower_components/weather-icons/font/weathericons-regular-webfont.svg	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/weather-icons/font/weathericons-regular-webfont.svg	(from http://altair_html.tzdthemes.com/bower_components/weather-icons/css/weather-icons.min.css)
09:28:38	56468/56468	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2257765c46-dc94%22	http://altair_html.tzdthemes.com/bower_components/weather-icons/font/weathericons-regular-webfont.woff	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/weather-icons/font/weathericons-regular-webfont.woff	(from http://altair_html.tzdthemes.com/bower_components/weather-icons/css/weather-icons.min.css)
09:28:47	99564/99564	---M--	200	added ('OK')	application/octet-stream	etag:%2257765c46-184ec%22	http://altair_html.tzdthemes.com/bower_components/weather-icons/font/weathericons-regular-webfont.ttf	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/weather-icons/font/weathericons-regular-webfont.ttf	(from http://altair_html.tzdthemes.com/bower_components/weather-icons/css/weather-icons.min.css)
09:28:47	77160/77160	---M--	200	added ('OK')	application/octet-stream	etag:%225a61ced6-12d68%22	http://altair_html.tzdthemes.com/bower_components/uikit/fonts/fontawesome-webfont.woff2	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/uikit/fonts/fontawesome-webfont.woff2	(from http://altair_html.tzdthemes.com/bower_components/uikit/css/uikit.almost-flat.min.css)
09:28:51	23850/23850	---M--	200	added ('OK')	image/png	etag:%225b42889a-5d2a%22	http://altair_html.tzdthemes.com/assets/icons/flags/flags.png	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/icons/flags/flags.png	(from http://altair_html.tzdthemes.com/assets/icons/flags/flags.min.css)
09:28:53	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225a61ced6-17ee8%22	http://altair_html.tzdthemes.com/bower_components/uikit/fonts/fontawesome-webfont.woff	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/bower_components/uikit/fonts/fontawesome-webfont.woff	(from http://altair_html.tzdthemes.com/bower_components/uikit/css/uikit.almost-flat.min.css)
09:28:57	64350/64350	---M--	200	added ('OK')	image/png	etag:%225b42889a-fb5e%22	http://altair_html.tzdthemes.com/assets/icons/flags/flags@2x.png	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/icons/flags/flags@2x.png	(from http://altair_html.tzdthemes.com/assets/icons/flags/flags.min.css)
09:29:01	55350/55350	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%225b42889a-d836%22	http://altair_html.tzdthemes.com/assets/icons/material-design-icons/MaterialIcons-Regular.eot	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/icons/material-design-icons/MaterialIcons-Regular.eot	(from http://altair_html.tzdthemes.com/assets/css/main.min.css)
09:29:01	49240/49240	---M--	200	added ('OK')	application/octet-stream	etag:%225b42889a-c058%22	http://altair_html.tzdthemes.com/assets/icons/material-design-icons/MaterialIcons-Regular.woff2	D:/Clone-Theme/ALTAIR/altair_html.tzdthemes.com/assets/icons/material-design-icons/MaterialIcons-Regular.woff2	(from http://altair_html.tzdthemes.com/assets/css/main.min.css)
